Income,Expenses,Age,RiskTolerance,SIP,FD,Stocks
266519,188725,20,1,15558.800000000001,34229.36,28005.839999999997
466024,189991,39,5,110413.20000000001,55206.600000000006,110413.19999999998
351402,47925,67,3,91043.10000000002,97112.64,115321.25999999997
318684,23165,61,2,73879.75,112297.22,109342.03
82055,34194,44,1,9572.2,21058.84,17229.960000000003
469107,99154,63,2,92488.25,140582.14,136882.61
356051,257034,58,3,29705.100000000006,31685.440000000002,37626.45999999999
138690,24184,59,5,45802.4,22901.2,45802.40000000001
212789,105541,38,5,42899.200000000004,21449.600000000002,42899.2
316690,153076,69,2,40903.5,62173.32,60537.18
76618,26814,63,4,17431.399999999998,12949.04,19423.56
251616,150649,53,4,35338.45,26251.420000000002,39377.130000000005
185202,97950,26,1,17450.4,38390.88,31410.72000000001
74673,44303,44,2,7592.5,11540.6,11236.9
257660,55390,48,1,40454.0,88998.8,72817.2
125806,8470,47,4,41067.6,30507.36,45761.03999999999
24201,10351,51,5,5540.0,2770.0,5540.0
113716,18488,58,1,19045.600000000002,41900.32,34282.079999999994
473395,27355,27,4,156114.0,115970.40000000001,173955.59999999998
490178,303540,40,1,37327.6,82120.72,67189.68
262740,174192,41,3,26564.400000000005,28335.36,33648.23999999999
412190,313150,63,3,29712.000000000004,31692.8,37635.2
95459,29126,47,3,19899.9,21226.56,25206.539999999997
451033,272701,36,4,62416.2,46366.32,69549.48000000001
388435,42788,59,1,69129.40000000001,152084.68,124432.91999999998
398848,232551,54,2,41574.25,63192.86,61529.89
237202,44802,62,2,48100.0,73112.0,71188.0
357850,166155,24,5,76678.0,38339.0,76678.0
416158,64853,20,5,140522.0,70261.0,140522.0
291573,231349,40,5,24089.600000000002,12044.800000000001,24089.59999999999
435733,68727,55,5,146802.4,73401.2,146802.40000000002
264602,70701,28,1,38780.200000000004,85316.44,69804.35999999999
115742,34269,36,4,28515.55,21182.98,31774.469999999998
104694,64043,25,5,16260.400000000001,8130.200000000001,16260.399999999998
244666,124432,43,3,36070.200000000004,38474.88,45688.91999999999
183936,105730,49,2,19551.5,29718.28,28936.22
378055,222718,23,1,31067.4,68348.28,55921.32000000001
257632,197673,40,3,17987.700000000004,19186.88,22784.419999999995
35309,19105,41,2,4051.0,6157.52,5995.48
356352,215686,51,5,56266.4,28133.2,56266.40000000001
416776,16575,39,5,160080.40000000002,80040.20000000001,160080.39999999997
33153,12856,49,3,6089.100000000001,6495.04,7712.859999999998
261050,197125,68,2,15981.25,24291.5,23652.25
289875,106225,34,3,55095.00000000001,58768.0,69787.0
223631,108938,34,5,45877.200000000004,22938.600000000002,45877.19999999998
188542,52341,58,3,40860.3,43584.32,51756.38
180462,69229,39,4,38931.549999999996,28920.58,43380.87000000001
456232,158318,44,3,89374.20000000001,95332.48,113207.31999999999
435716,87224,46,4,121972.2,90607.92,135911.88
415735,273256,52,3,42743.700000000004,45593.28,54142.01999999999
136397,69167,38,2,16807.5,25547.4,24875.1
430070,123153,56,1,61383.4,135043.48,110490.12
392033,204893,36,2,46785.0,71113.2,69241.8
225159,85636,33,3,41856.90000000001,44647.36,53018.73999999999
459436,151367,47,5,123227.6,61613.8,123227.59999999999
41833,26222,28,2,3902.75,5932.18,5776.07
370112,44498,59,1,65122.8,143270.16,117221.04000000001
68547,8141,66,2,15101.5,22954.28,22350.22
165328,68721,24,3,28982.100000000006,30914.24,36710.65999999999
25830,11679,61,3,4245.3,4528.32,5377.380000000001
477277,18989,25,3,137486.40000000002,146652.16,174149.43999999997
75701,51200,30,3,7350.300000000001,7840.32,9310.379999999997
133916,16036,27,5,47152.0,23576.0,47152.0
259695,122154,27,5,55016.4,27508.2,55016.40000000001
336704,207985,24,5,51487.600000000006,25743.800000000003,51487.59999999999
80048,34717,33,4,15865.849999999999,11786.060000000001,17679.09
199347,113573,52,5,34309.6,17154.8,34309.600000000006
465969,164806,65,5,120465.20000000001,60232.600000000006,120465.19999999998
174168,99984,66,3,22255.200000000004,23738.88,28189.919999999995
378255,233200,26,1,29011.0,63824.2,52219.8
469706,43202,25,5,170601.6,85300.8,170601.59999999998
160607,43887,46,4,40852.0,30347.2,45520.8
481312,93901,50,1,77482.2,170460.84,139467.96
78996,13132,38,5,26345.600000000002,13172.800000000001,26345.59999999999
102805,61644,68,4,14406.349999999999,10701.86,16052.79
41227,9038,34,3,9656.7,10300.48,12231.82
220502,9596,32,4,73817.09999999999,54835.560000000005,82253.34000000003
336798,163298,57,1,34700.0,76340.0,62460.0
110117,68692,32,4,14498.749999999998,10770.5,16155.75
313987,68140,64,1,49169.4,108172.68000000001,88504.92
126320,87146,37,1,7834.8,17236.56,14102.64
240282,150102,42,1,18036.0,39679.2,32464.800000000003
357192,155117,37,1,40415.0,88913.0,72747.0
201749,126445,26,2,18826.0,28615.52,27862.48
496232,330976,46,1,33051.200000000004,72712.64,59492.15999999999
129318,62119,28,1,13439.800000000001,29567.56,24191.639999999996
453762,311031,35,2,35682.75,54237.78,52810.47
427466,41382,35,1,77216.8,169876.96,138990.24000000002
280820,171544,54,3,32782.8,34968.32,41524.88
475302,173373,48,3,90578.70000000001,96617.28,114733.01999999999
480477,244133,37,1,47268.8,103991.36,85083.84000000001
322253,64087,25,2,64541.5,98103.08,95521.42
456406,199794,62,2,64153.0,97512.56,94946.44
73513,53771,68,2,4935.5,7501.96,7304.54
376157,283313,43,5,37137.6,18568.8,37137.600000000006
496514,240715,54,2,63949.75,97203.62,94645.63
337303,223444,56,5,45543.600000000006,22771.800000000003,45543.59999999999
38362,17919,20,1,4088.6000000000004,8994.92,7359.48
114410,62026,68,3,15715.200000000003,16762.88,19905.919999999995
34156,15271,67,2,4721.25,7176.3,6987.45
33014,22337,42,3,3203.1000000000004,3416.64,4057.2599999999998
288061,20350,26,5,107084.40000000001,53542.200000000004,107084.39999999997
480591,219943,25,3,78194.40000000001,83407.36,99046.23999999998
424959,286035,23,3,41677.200000000004,44455.68,52791.11999999999
377237,279942,67,3,29188.500000000004,31134.4,36972.1
206574,37104,21,1,33894.0,74566.8,61009.2
311484,203761,45,2,26930.75,40934.74,39857.51
220174,54411,56,1,33152.6,72935.72,59674.67999999999
178326,105148,57,1,14635.6,32198.32,26344.08
294350,49211,48,2,61284.75,93152.82,90701.43
455599,232677,42,4,78022.7,57959.72,86939.57999999999
183107,130774,53,3,15699.900000000001,16746.56,19886.539999999997
374603,43941,29,4,115731.7,85972.12000000001,128958.17999999998
442905,78588,46,4,127510.95,94722.42,142083.63
264696,76240,59,2,47114.0,71613.28,69728.72
114846,62428,43,4,18346.3,13628.68,20443.019999999997
435026,45583,32,2,97360.75,147988.34,144093.91
40706,26316,27,2,3597.5,5468.2,5324.3
33562,8479,61,4,8779.05,6521.58,9782.37
291162,165349,65,3,37743.90000000001,40260.16,47808.93999999999
496905,170644,56,1,65252.200000000004,143554.84,117453.95999999999
408080,218393,36,3,56906.100000000006,60699.840000000004,72081.06
69294,37711,63,5,12633.2,6316.6,12633.199999999999
482992,306913,24,5,70431.6,35215.8,70431.59999999999
36771,19903,43,3,5060.400000000001,5397.76,6409.839999999998
312573,43759,67,3,80644.20000000001,86020.48,102149.31999999999
218379,133759,64,1,16924.0,37232.8,30463.199999999997
289820,113131,40,5,70675.6,35337.8,70675.59999999999
474591,71196,44,2,100848.75,153290.1,149256.15
85913,16474,51,2,17359.75,26386.82,25692.43
429145,228748,51,1,40079.4,88174.68000000001,72142.92
459222,142348,24,2,79218.5,120412.12,117243.38
403144,13168,53,2,97494.0,148190.88,144291.12
127904,9915,53,2,29497.25,44835.82,43655.93
281496,110439,31,4,59869.95,44474.82,66712.23000000001
365618,9047,23,2,89142.75,135496.98,131931.27
236068,165120,69,1,14189.6,31217.12,25541.280000000002
357613,281980,29,3,22689.900000000005,24202.56,28740.53999999999
109080,20953,23,4,30844.449999999997,22913.02,34369.53
464255,213325,54,1,50186.0,110409.2,90334.8
435146,316748,33,2,29599.5,44991.24,43807.26
479250,246255,32,3,69898.50000000001,74558.40000000001,88538.09999999999
358692,261174,55,4,34131.299999999996,25354.68,38032.020000000004
449489,67903,38,4,133555.1,99212.36,148818.53999999998
192949,146867,23,3,13824.600000000002,14746.24,17511.159999999996
97156,76512,68,5,8257.6,4128.8,8257.599999999999
278106,127499,58,1,30121.4,66267.08,54218.520000000004
251000,170646,26,4,28123.899999999998,20892.04,31338.060000000005
83683,13545,64,4,24548.3,18235.88,27353.819999999996
220553,93978,66,1,25315.0,55693.0,45567.0
410452,144493,46,5,106383.6,53191.8,106383.59999999999
467220,191683,32,3,82661.1,88171.84,104704.06
265997,205380,33,2,15154.25,23034.46,22428.29
428991,114591,48,3,94320.00000000001,100608.0,119472.0
320166,201958,36,1,23641.600000000002,52011.52,42554.88
292859,38059,26,3,76440.00000000001,81536.0,96824.0
35223,5467,33,2,7439.0,11307.28,11009.72
427857,321599,49,1,21251.600000000002,46753.52,38252.88
40709,6064,44,2,8661.25,13165.1,12818.65
31655,18111,39,4,4740.4,3521.44,5282.16
84532,23778,29,1,12150.800000000001,26731.76,21871.44
277994,122608,38,3,46615.80000000001,49723.520000000004,59046.67999999998
478755,262046,24,5,86683.6,43341.8,86683.59999999999
388496,114444,37,1,54810.4,120582.88,98658.72
464345,178506,62,1,57167.8,125769.16,102902.04000000001
308121,135247,59,2,43218.5,65692.12,63963.380000000005
225944,162286,40,4,22280.3,16551.08,24826.619999999995
302775,94652,57,4,72843.04999999999,54111.98,81167.97
194385,72579,58,4,42632.1,31669.56,47504.34
63889,17762,63,1,9225.4,20295.88,16605.719999999998
49852,37130,32,5,5088.8,2544.4,5088.799999999999
375486,119629,46,3,76757.1,81874.24,97225.65999999999
314139,140534,28,5,69442.0,34721.0,69442.0
239397,159245,59,2,20038.0,30457.760000000002,29656.239999999998
150090,101271,60,3,14645.700000000003,15622.08,18551.219999999994
354543,84525,68,4,94506.29999999999,70204.68000000001,105307.02
412468,227619,69,1,36969.8,81333.56,66545.64000000001
405137,122031,45,2,70776.5,107580.28,104749.22
36545,17104,55,3,5832.300000000001,6221.12,7387.579999999999
276457,141173,26,3,40585.200000000004,43290.88,51407.91999999999
37893,23703,45,5,5676.0,2838.0,5676.0
392894,259155,46,1,26747.800000000003,58845.16,48146.03999999999
39733,16406,27,4,8164.45,6065.02,9097.529999999999
462759,245982,35,2,54194.25,82375.26,80207.49
235765,170078,24,5,26274.800000000003,13137.400000000001,26274.799999999996
376139,257230,56,2,29727.25,45185.42,43996.33
444315,276871,23,1,33488.8,73675.36,60279.84000000001
390911,162605,65,1,45661.200000000004,100454.64,82190.15999999999
123523,70305,30,4,18626.3,13836.68,20755.019999999997
256980,151110,67,3,31761.000000000004,33878.4,40230.6
301352,65640,30,5,94284.8,47142.4,94284.80000000002
432728,138051,69,5,117870.8,58935.4,117870.80000000002
46763,11022,21,1,7148.200000000001,15726.04,12866.759999999998
179127,78368,39,1,20151.800000000003,44333.96,36273.24
20299,12809,61,3,2247.0000000000005,2396.8,2846.2
410521,101190,41,1,61866.200000000004,136105.64,111359.15999999997
164100,30437,65,1,26732.600000000002,58811.72,48118.67999999999
475861,348139,52,5,51088.8,25544.4,51088.799999999996
272933,148449,43,1,24896.800000000003,54772.96,44814.24
66635,40068,62,2,6641.75,10095.460000000001,9829.789999999999
362945,107295,21,5,102260.0,51130.0,102260.0
290456,89767,49,1,40137.8,88303.16,72248.04000000001
476710,311095,43,1,33123.0,72870.6,59621.399999999994
492783,161450,53,3,99399.90000000001,106026.56,125906.53999999998
349151,153884,31,3,58580.100000000006,62485.44,74201.45999999999
273683,151101,38,2,30645.5,46581.16,45355.34
482533,11688,66,5,188338.0,94169.0,188338.0
57879,28833,33,5,11618.400000000001,5809.200000000001,11618.399999999998
170743,131383,20,5,15744.0,7872.0,15744.0
47574,10725,29,2,9212.25,14002.62,13634.13
140283,36171,33,4,36439.2,27069.120000000003,40603.68
419797,200839,57,5,87583.20000000001,43791.600000000006,87583.19999999998
111081,86663,60,3,7325.4000000000015,7813.76,9278.839999999998
56777,20095,31,4,12838.699999999999,9537.32,14305.980000000003
181692,132852,33,4,17094.0,12698.4,19047.6
472755,250036,42,2,55679.75,84633.22,82406.03
365010,253968,29,1,22208.4,48858.48,39975.12
21545,8507,49,1,2607.6000000000004,5736.72,4693.679999999999
441552,216372,36,4,78813.0,58546.8,87820.2
85661,42676,36,3,12895.500000000002,13755.2,16334.3
465626,177685,29,2,71985.25,109417.58,106538.17
110061,51416,56,2,14661.25,22285.1,21698.65
175938,81719,37,4,32976.65,24496.940000000002,36745.409999999996
169149,109191,56,1,11991.6,26381.52,21584.88
100290,53793,60,3,13949.100000000002,14879.04,17668.859999999997
326333,59346,43,2,66746.75,101455.06,98785.19
55382,28254,28,2,6782.0,10308.64,10037.36
294237,216310,37,5,31170.800000000003,15585.400000000001,31170.799999999996
159058,31726,38,5,50932.8,25466.4,50932.799999999996
98196,58585,52,4,13863.849999999999,10298.86,15448.29
259013,149652,68,1,21872.2,48118.840000000004,39369.96
472441,29331,43,1,88622.0,194968.4,159519.6
326243,131854,47,5,77755.6,38877.8,77755.59999999999
406756,223918,51,1,36567.6,80448.72,65821.68
498110,69590,22,1,85704.0,188548.8,154267.2
48014,13298,37,5,13886.400000000001,6943.200000000001,13886.399999999998
478953,78492,45,1,80092.20000000001,176202.84,144165.96
484759,334088,40,3,45201.30000000001,48214.72,57254.97999999998
73583,12778,40,1,12161.0,26754.2,21889.8
91882,40934,68,1,10189.6,22417.12,18341.280000000002
270408,189543,22,4,28302.75,21024.9,31537.35
255774,170855,61,5,33967.6,16983.8,33967.600000000006
122328,27698,56,4,33120.5,24603.8,36905.7
313695,104691,28,4,73151.4,54341.04,81511.56
108399,9763,26,3,29590.800000000003,31563.52,37481.67999999999
163092,34745,22,3,38504.100000000006,41071.04,48771.85999999999
31297,21921,56,3,2812.8000000000006,3000.32,3562.8799999999987
214645,162855,60,2,12947.5,19680.2,19162.3
255374,51791,61,3,61074.90000000001,65146.560000000005,77361.53999999998
377664,88957,21,3,86612.1,92386.24,109708.65999999999
283387,192341,34,5,36418.4,18209.2,36418.399999999994
324973,57282,59,2,66922.75,101722.58,99045.67
382101,12974,39,1,73825.40000000001,162415.88,132885.71999999997
442216,278642,57,5,65429.600000000006,32714.800000000003,65429.59999999999
145710,97755,57,1,9591.0,21100.2,17263.8
360189,173878,45,1,37262.200000000004,81976.84,67071.95999999999
452325,330759,47,1,24313.2,53489.04,43763.76
352762,196021,25,4,54859.35,40752.66,61128.98999999999
494127,229367,42,5,105904.0,52952.0,105904.0
365539,130245,59,2,58823.5,89411.72,87058.78
280493,130517,69,5,59990.4,29995.2,59990.40000000001
417166,15006,39,1,80432.0,176950.4,144777.6
440947,170487,25,5,108184.0,54092.0,108184.0
146491,79892,48,5,26639.600000000002,13319.800000000001,26639.59999999999
240179,82428,54,5,63100.4,31550.2,63100.40000000001
344326,194759,56,3,44870.100000000006,47861.44,56835.45999999999
174710,5785,55,4,59123.74999999999,43920.5,65880.75
420693,22211,26,4,139468.69999999998,103605.32,155407.98
292361,183560,68,5,43520.4,21760.2,43520.399999999994
359248,161776,22,3,59241.600000000006,63191.04,75039.35999999999
433148,209296,56,4,78348.2,58201.520000000004,87302.27999999998
58199,33777,66,1,4884.400000000001,10745.68,8791.919999999998
285483,89709,26,4,68520.9,50901.240000000005,76351.86
112604,43316,66,2,17322.0,26329.44,25636.56
81745,24046,29,2,14424.75,21925.62,21348.63
323574,45711,38,5,111145.20000000001,55572.600000000006,111145.19999999998
456532,238349,48,2,54545.75,82909.54000000001,80727.70999999999
47122,32259,33,4,5202.049999999999,3864.38,5796.570000000001
359013,56459,34,5,121021.6,60510.8,121021.59999999999
75087,44289,58,4,10779.3,8007.4800000000005,12011.220000000001
414817,189001,60,4,79035.59999999999,58712.16,88068.24000000002
167076,90698,21,2,19094.5,29023.64,28259.86
402695,87099,63,1,63119.200000000004,138862.24,113614.56
208444,151757,69,2,14171.75,21541.06,20974.19
384167,119742,65,2,66106.25,100481.5,97837.25
308153,127686,36,3,54140.100000000006,57749.44,68577.45999999999
138871,24678,35,2,28548.25,43393.340000000004,42251.409999999996
448735,229817,40,2,54729.5,83188.84,80999.66
62256,45817,65,2,4109.75,6246.82,6082.43
111006,6329,62,4,36636.95,27216.02,40824.03
98074,23834,57,1,14848.0,32665.6,26726.4
67303,47129,37,2,5043.5,7666.12,7464.38
63327,9294,36,3,16209.900000000003,17290.56,20532.539999999997
103650,78685,34,4,8737.75,6490.900000000001,9736.349999999999
436793,168247,33,2,67136.5,102047.48,99362.02
134952,88949,46,4,16101.05,11960.78,17941.17
416982,306968,28,4,38504.899999999994,28603.64,42905.46000000001
318475,193295,46,4,43813.0,32546.800000000003,48820.2
158921,18771,56,4,49052.5,36439.0,54658.5
493856,78495,53,4,145376.34999999998,107993.86,161990.79000000004
432675,202020,42,3,69196.50000000001,73809.6,87648.9
96687,41615,46,2,13768.0,20927.36,20376.64
82603,33843,23,1,9752.0,21454.4,17553.6
290533,177454,43,5,45231.600000000006,22615.800000000003,45231.59999999999
357925,219112,27,1,27762.600000000002,61077.72,49972.67999999999
155599,61258,21,5,37736.4,18868.2,37736.399999999994
244882,111786,30,3,39928.8,42590.72,50576.479999999996
37218,25667,42,1,2310.2000000000003,5082.44,4158.36
427742,85278,41,3,102739.20000000001,109588.48,130136.31999999999
129097,85831,21,2,10816.5,16441.08,16008.419999999998
368752,205744,69,4,57052.799999999996,42382.08,63573.12000000001
299560,46784,30,1,50555.200000000004,111221.44,90999.35999999999
293997,33369,37,4,91219.79999999999,67763.28,101644.92000000001
194398,119375,48,2,18755.75,28508.74,27758.51
220155,132227,39,5,35171.200000000004,17585.600000000002,35171.2
211094,72559,36,3,41560.50000000001,44331.200000000004,52643.299999999996
345913,91352,23,1,50912.200000000004,112006.84,91641.95999999999
379942,179352,41,4,70206.5,52153.4,78230.1
305489,146183,25,2,39826.5,60536.28,58943.22
160785,108479,58,2,13076.5,19876.28,19353.22
23093,16304,45,2,1697.25,2579.82,2511.93
177953,105854,30,2,18024.75,27397.62,26676.63
494763,32132,33,1,92526.20000000001,203557.64,166547.15999999997
226139,75092,49,3,45314.100000000006,48335.04,57397.85999999999
121696,29538,66,3,27647.400000000005,29490.56,35020.03999999999
204752,44407,62,2,40086.25,60931.1,59327.65
178296,116749,34,5,24618.800000000003,12309.400000000001,24618.799999999996
280034,105958,47,1,34815.200000000004,76593.44,62667.359999999986
